Age,Race,Gender,Num_Prior_Offenses,Months_Since_Last_Offense,Reoffend
17,Black,Male,5,27,1
26,White,Male,8,56,0
65,White,Male,2,35,0
49,White,Female,1,3,0
39,White,Male,5,48,1
20,White,Male,4,25,0
40,Hispanic,Female,7,46,1
17,Black,Male,9,40,0
30,Black,Female,4,24,0
46,Asian,Female,7,22,1
49,White,Male,1,54,0
53,Black,Female,1,19,0
44,Asian,Male,6,20,1
26,Other,Male,1,37,0
46,Hispanic,Male,4,20,0
39,Black,Male,5,25,1
65,White,Female,2,18,0
23,White,Female,7,52,1
44,Asian,Female,2,37,0
57,Hispanic,Male,9,60,0
42,White,Female,9,56,1
22,White,Female,10,27,1
38,White,Male,6,51,0
44,Hispanic,Male,2,38,0
46,Hispanic,Female,9,54,0
63,White,Female,1,31,0
39,Black,Male,7,16,1
26,Hispanic,Female,8,19,1
46,Black,Female,10,46,1
52,Asian,Female,7,43,0
40,Other,Female,8,49,0
40,White,Female,9,3,1
34,Other,Female,10,17,1
59,Black,Female,6,17,1
26,White,Female,1,56,0
59,White,Female,4,38,0
26,Hispanic,Female,9,33,0
40,Other,Female,10,19,1
63,Other,Female,7,4,1
39,White,Female,4,43,0
61,Asian,Male,7,40,0
54,Asian,Male,7,1,1
19,White,Male,5,20,1
51,Asian,Male,9,27,1
20,Other,Female,6,52,1
32,White,Male,3,49,0
19,White,Female,7,21,1
63,White,Female,1,60,0
22,Black,Female,1,19,0
41,Asian,Female,8,31,1
64,Asian,Female,1,26,1
28,White,Male,10,60,1
50,White,Female,9,37,1
35,Hispanic,Male,1,6,0
35,Black,Male,6,11,1
36,Black,Female,9,27,1
30,White,Female,3,4,1
40,Asian,Male,7,46,1
22,Black,Male,4,15,1
33,White,Male,5,11,1
59,White,Female,4,57,1
38,Black,Female,5,29,1
51,Hispanic,Male,10,17,1
64,White,Female,6,48,0
33,Hispanic,Male,6,42,0
65,Black,Female,3,15,0
38,White,Female,3,51,0
28,Asian,Female,7,8,1
45,Black,Female,5,3,1
31,Black,Male,7,41,0
45,White,Male,2,9,0
34,White,Male,7,30,0
29,Black,Female,5,8,1
27,Black,Male,10,29,1
42,Black,Female,1,40,0
27,White,Male,9,60,1
34,White,Male,8,23,1
40,Black,Female,2,50,0
29,Hispanic,Female,7,35,1
36,White,Female,2,32,0
24,Hispanic,Male,1,49,0
19,White,Female,3,27,0
21,White,Male,2,31,1
42,Black,Male,3,23,0
39,White,Female,8,53,1
39,Black,Female,4,10,1
33,Hispanic,Male,8,12,1
63,White,Female,1,52,0
45,Black,Male,3,24,1
58,White,Female,6,15,0
20,Black,Female,9,9,1
48,White,Female,6,14,1
24,Black,Female,9,47,1
42,Hispanic,Female,1,58,0
17,Asian,Male,7,18,1
21,Black,Male,9,51,1
60,Black,Male,5,34,1
48,Other,Male,2,49,0
52,White,Female,3,36,0
62,Asian,Female,3,51,0
47,Hispanic,Female,7,56,0
64,Black,Female,10,49,1
44,Asian,Male,4,38,0
62,Other,Male,5,58,1
47,Asian,Female,4,58,0
52,Asian,Female,4,8,0
40,Asian,Male,6,43,1
33,White,Female,5,59,0
46,White,Female,10,9,1
25,Black,Female,9,23,1
39,White,Female,9,4,1
27,Black,Male,9,26,1
21,White,Male,7,30,0
35,Black,Female,6,54,0
51,White,Male,8,20,1
21,White,Female,1,49,0
55,White,Male,1,10,0
31,Asian,Female,6,4,0
43,Hispanic,Male,9,11,0
64,Asian,Female,3,55,0
58,White,Female,10,20,1
53,White,Female,9,59,0
52,Asian,Female,1,11,0
51,White,Female,3,44,0
43,Hispanic,Male,5,30,1
23,Other,Female,10,53,0
61,Black,Male,7,16,1
41,Black,Male,5,49,0
47,White,Female,5,43,0
40,White,Female,7,56,0
49,White,Male,4,51,1
62,Black,Male,4,58,0
59,White,Male,1,60,0
49,White,Male,1,2,0
64,White,Female,7,29,1
31,Black,Female,3,57,1
45,White,Female,5,8,1
28,Asian,Female,5,58,1
63,White,Female,2,31,0
21,Black,Female,10,28,1
22,Asian,Male,4,39,1
40,Black,Female,4,26,0
16,Other,Male,1,57,0
47,Black,Male,6,25,1
43,White,Male,1,38,0
35,White,Male,8,35,0
55,Hispanic,Female,4,46,0
62,Black,Male,10,41,1
51,White,Male,5,44,1
53,Black,Female,5,38,0
61,Black,Male,10,55,1
43,White,Female,7,26,0
45,Black,Male,3,55,0
35,White,Male,10,18,1
64,Black,Female,9,22,0
48,White,Female,1,16,0
22,Asian,Male,7,25,1
50,White,Female,8,17,0
53,White,Male,10,13,1
52,Asian,Male,1,13,0
36,Hispanic,Female,9,54,1
31,Asian,Male,9,17,1
25,Asian,Female,8,3,1
36,White,Male,5,60,0
31,White,Female,7,7,1
27,White,Male,7,1,1
27,White,Female,9,29,0
22,White,Female,1,43,0
23,White,Male,6,50,0
31,Black,Female,2,30,0
61,White,Male,9,25,1
28,White,Female,10,8,1
59,Black,Male,3,44,0
30,Black,Male,10,34,0
38,White,Female,2,28,1
39,White,Male,3,6,1
50,Hispanic,Female,2,50,0
35,Black,Male,6,24,1
64,White,Female,10,49,1
52,Hispanic,Male,10,37,1
62,Hispanic,Male,10,42,1
28,White,Female,6,54,0
40,Black,Male,6,34,1
51,White,Female,10,60,0
36,Asian,Female,1,10,1
60,White,Female,1,30,0
51,White,Male,7,22,1
40,Black,Female,7,23,0
37,White,Male,8,8,0
56,Other,Female,6,4,1
64,White,Female,6,42,0
19,Asian,Female,4,16,0
25,White,Female,4,32,1
29,White,Female,2,13,1
25,Hispanic,Female,9,39,1
20,Black,Male,10,49,1
36,Black,Female,2,17,0
40,White,Male,1,32,0
41,White,Female,9,8,1
34,Hispanic,Male,3,29,0
39,Asian,Female,8,9,1
40,Hispanic,Female,4,27,1
51,Other,Female,3,48,0
27,White,Female,3,7,1
49,Hispanic,Female,9,48,1
17,White,Female,5,26,1
44,White,Female,3,26,0
53,Asian,Male,7,11,0
38,Hispanic,Female,3,22,0
62,Black,Female,6,54,0
16,Hispanic,Male,6,9,0
25,White,Female,7,56,1
55,Hispanic,Female,7,1,1
52,Hispanic,Male,3,32,0
38,Asian,Male,2,11,1
33,Black,Male,2,18,0
27,White,Female,8,30,1
53,White,Male,7,13,1
49,White,Male,3,37,0
46,White,Female,9,41,0
42,Black,Male,10,16,1
53,Black,Male,1,45,0
47,White,Female,3,21,0
65,Hispanic,Male,10,19,1
17,Black,Female,3,22,1
30,White,Male,10,38,0
29,White,Female,6,24,1
59,White,Female,4,39,0
33,White,Female,10,24,1
26,Asian,Female,5,26,1
47,Asian,Male,6,43,1
55,Hispanic,Male,6,24,0
50,Asian,Male,2,39,0
23,Black,Female,10,8,1
46,Hispanic,Male,1,27,1
26,Black,Female,5,12,1
32,Black,Male,8,35,0
37,Other,Female,10,41,1
44,White,Female,2,18,1
26,Black,Male,2,26,0
27,Hispanic,Male,1,37,0
56,White,Female,10,53,1
28,Hispanic,Male,6,43,0
17,White,Male,10,57,1
43,White,Female,1,6,0
33,White,Female,6,58,0
53,Black,Female,8,45,1
44,White,Female,3,15,0
43,Asian,Female,9,50,0
56,White,Female,3,43,0
19,White,Female,3,51,1
64,White,Male,3,29,0
60,Hispanic,Male,1,37,0
42,White,Female,3,16,0
57,Black,Male,2,1,1
25,Asian,Male,7,24,1
29,Asian,Male,4,33,0
27,White,Female,5,41,1
41,White,Male,7,27,1
46,Hispanic,Female,8,59,1
49,Hispanic,Female,10,50,1
23,Black,Male,10,42,1
35,Asian,Female,10,16,1
58,Black,Female,8,42,0
39,White,Female,4,9,1
58,White,Female,6,7,0
27,Hispanic,Male,4,32,0
52,Other,Male,9,37,1
21,Black,Male,2,11,0
64,Asian,Female,2,32,0
34,Black,Female,10,35,1
38,Black,Male,8,49,0
16,Hispanic,Female,4,56,0
63,White,Male,8,5,1
48,White,Male,5,16,0
25,Other,Male,1,26,0
32,Black,Male,10,49,0
28,Hispanic,Female,1,45,0
28,Asian,Female,3,30,0
42,White,Male,10,9,1
44,White,Male,9,30,1
60,Asian,Male,9,15,1
22,Black,Female,1,51,0
16,Asian,Female,5,2,0
36,Asian,Male,4,5,1
58,White,Male,5,31,0
57,Asian,Male,2,25,0
34,Other,Male,4,8,1
35,Hispanic,Male,10,19,0
59,Hispanic,Male,9,33,1
18,Black,Male,10,1,1
58,Black,Female,5,29,1
24,Black,Male,9,39,0
60,Black,Female,5,13,0
34,White,Female,2,12,0
44,Asian,Male,7,10,1
56,White,Male,3,9,0
22,White,Female,4,48,1
47,White,Male,2,29,0
31,White,Male,10,45,1
38,White,Male,5,27,1
33,White,Male,9,31,1
27,Asian,Male,2,42,0
48,Other,Male,9,44,1
38,Hispanic,Female,5,36,0
32,Hispanic,Female,6,29,0
19,Asian,Male,7,7,1
40,Black,Male,3,29,0
46,Black,Male,4,15,0
34,White,Male,9,24,1
43,Black,Female,10,39,1
47,White,Female,7,11,1
42,Asian,Male,9,46,0
23,Asian,Male,3,38,0
17,Black,Female,9,58,0
35,Black,Male,8,27,1
51,Black,Male,2,35,0
59,Hispanic,Female,10,55,1
50,White,Female,9,50,0
30,Hispanic,Female,2,20,0
60,White,Female,5,33,0
40,Asian,Male,6,53,0
65,Black,Male,6,37,0
54,Other,Female,4,1,0
31,White,Female,2,46,0
50,Asian,Male,3,44,1
43,Hispanic,Female,8,56,1
39,Hispanic,Male,3,56,1
27,Hispanic,Female,10,22,0
19,White,Male,4,8,1
57,Black,Male,6,3,1
59,Asian,Female,3,47,0
26,White,Female,4,18,1
61,White,Male,2,32,0
29,Black,Female,8,3,0
55,White,Male,8,45,0
23,Other,Female,1,43,0
54,Black,Male,4,48,0
28,Asian,Female,6,18,1
60,White,Male,6,43,0
40,Asian,Female,10,17,1
59,Other,Female,6,54,1
36,Hispanic,Male,4,44,1
39,Hispanic,Female,5,46,1
43,White,Female,1,41,1
35,Hispanic,Male,5,40,1
42,White,Male,7,57,1
38,White,Female,5,8,0
21,Black,Female,7,37,0
22,White,Male,3,1,0
31,Black,Male,6,28,0
25,Black,Male,2,15,0
62,Black,Male,6,14,0
50,White,Female,6,39,1
57,White,Female,3,45,0
52,White,Female,5,25,1
20,Black,Male,9,15,1
50,White,Female,9,15,1
34,Black,Female,1,42,0
44,Black,Female,3,37,0
25,Asian,Female,3,49,0
23,Black,Female,6,47,1
19,Hispanic,Female,1,46,1
34,White,Male,6,19,1
38,Hispanic,Male,3,45,0
63,White,Female,1,42,0
41,White,Male,9,28,1
63,White,Male,1,2,0
28,White,Female,1,22,0
30,Black,Male,10,19,1
29,White,Male,3,12,1
34,Black,Male,6,16,1
20,White,Male,7,14,0
25,White,Female,2,51,1
22,White,Male,2,3,0
33,Black,Male,9,34,0
36,Black,Male,7,37,1
38,White,Female,8,56,1
63,Black,Male,1,23,1
30,Black,Female,3,35,1
26,White,Male,7,35,1
61,White,Male,1,4,0
34,Asian,Female,2,32,0
19,White,Male,6,14,1
45,Black,Female,1,30,0
37,White,Male,4,48,0
41,White,Male,3,21,0
19,Black,Female,6,21,0
54,Black,Female,5,7,1
33,White,Female,7,26,1
56,White,Female,7,31,0
54,Black,Female,10,51,0
25,Asian,Female,7,15,1
21,Black,Female,5,9,0
59,White,Male,1,35,0
44,Asian,Male,10,39,1
63,Black,Female,4,32,0
44,White,Male,2,27,0
19,White,Male,7,54,1
44,Black,Female,6,37,1
29,Asian,Female,1,41,0
41,White,Female,10,50,1
62,White,Female,4,56,0
46,Hispanic,Female,3,50,1
60,Asian,Male,9,5,1
29,Black,Female,8,14,0
30,Black,Male,8,57,1
29,White,Male,7,2,1
16,Hispanic,Male,2,9,1
54,White,Male,10,54,0
51,White,Male,10,24,1
24,Asian,Male,10,14,1
61,Asian,Female,7,14,1
57,Black,Female,8,32,0
52,White,Female,4,27,0
60,White,Male,9,59,0
21,Black,Male,9,35,1
44,Black,Male,2,12,0
45,White,Female,10,26,1
30,White,Female,9,7,1
17,White,Female,7,41,1
37,Black,Female,10,47,1
59,Hispanic,Female,2,4,0
41,White,Male,1,55,0
40,Asian,Female,4,42,1
50,White,Female,4,35,0
18,Black,Male,4,10,1
62,Asian,Female,5,1,0
48,White,Male,2,45,0
37,White,Male,5,54,0
48,Asian,Male,9,50,1
26,Asian,Female,7,47,1
17,White,Female,7,55,1
31,Asian,Female,5,46,0
29,Black,Female,6,38,0
63,White,Female,7,23,0
65,White,Female,3,10,0
26,White,Male,8,33,1
32,Asian,Male,1,41,0
28,Black,Female,4,38,0
32,Other,Male,3,26,0
17,White,Male,2,3,1
33,Black,Female,5,27,0
46,Asian,Male,9,54,1
59,White,Female,6,45,0
39,Hispanic,Female,8,57,1
17,Black,Female,8,37,1
57,White,Female,10,2,1
38,White,Male,4,53,1
48,Black,Female,8,36,1
59,White,Female,6,49,1
48,White,Male,4,15,0
23,Hispanic,Female,9,44,1
50,Asian,Male,5,30,0
42,White,Female,6,3,1
38,Black,Male,6,39,0
55,White,Male,3,45,1
30,White,Male,2,52,0
30,Hispanic,Male,10,14,1
16,White,Male,5,45,1
45,White,Male,5,30,1
35,White,Male,10,4,1
57,Black,Male,5,23,0
16,White,Male,8,5,1
22,White,Male,5,26,0
26,White,Female,10,17,1
20,Hispanic,Female,1,14,0
34,Hispanic,Male,6,1,1
43,White,Male,9,47,0
42,Black,Male,7,4,1
55,Black,Female,3,30,0
35,Black,Male,3,60,0
37,Other,Female,4,16,1
26,Asian,Male,1,4,0
58,Hispanic,Male,2,18,0
53,Black,Male,1,51,0
21,White,Female,1,46,0
31,Hispanic,Male,5,7,1
28,Black,Female,3,18,1
33,Hispanic,Male,3,28,0
23,Black,Female,1,55,0
27,Hispanic,Female,4,5,0
40,Black,Male,3,60,0
19,White,Female,1,2,0
32,White,Female,8,52,0
53,White,Female,9,22,1
61,White,Female,2,46,0
38,Asian,Male,1,38,0
41,Hispanic,Female,4,10,0
43,White,Female,3,36,0
56,Black,Female,6,9,1
59,White,Male,8,10,1
35,Hispanic,Female,8,20,1
60,White,Male,9,27,1
63,Hispanic,Female,6,12,0
44,White,Male,1,55,1
18,White,Female,8,5,1
63,White,Male,10,40,0
60,Black,Male,2,56,0
43,White,Female,8,36,1
30,White,Male,9,56,1
60,White,Male,7,15,0
20,White,Male,7,31,1
39,Black,Female,2,34,0
42,Hispanic,Female,5,14,1
29,Black,Male,2,46,0
20,White,Female,5,9,0
40,White,Female,8,28,1
60,Black,Female,4,21,0
24,White,Male,9,33,0
29,Black,Male,1,12,0
35,Black,Male,2,22,0
38,White,Female,5,53,1
27,White,Female,10,35,1
24,Black,Male,8,9,1
38,White,Male,8,4,1
40,Other,Female,10,21,1
20,Black,Male,9,39,1
45,Black,Male,10,39,1
37,White,Male,7,50,0
19,Black,Male,7,9,1
44,Hispanic,Male,7,23,1
31,Black,Female,2,25,0
65,Black,Female,2,26,1
17,Other,Female,10,3,1
65,White,Female,6,17,1
36,White,Male,7,50,1
48,Asian,Female,6,8,1
33,White,Male,9,19,1
38,White,Male,6,2,1
61,Hispanic,Male,3,28,0
53,Asian,Female,2,5,0
64,Hispanic,Female,7,34,0
62,White,Male,3,52,0
40,Asian,Male,2,54,0
50,Asian,Female,6,44,0
54,Asian,Male,4,28,1
25,White,Male,7,51,0
57,Hispanic,Male,2,3,1
46,White,Female,5,7,0
51,Black,Male,6,36,1
40,Asian,Female,3,50,0
25,White,Female,4,51,0
61,Hispanic,Female,3,54,0
38,White,Female,9,16,1
49,White,Female,5,47,1
56,White,Male,5,8,0
64,Hispanic,Female,9,8,1
59,Black,Female,2,28,0
18,White,Male,7,47,1
45,Black,Female,1,1,0
50,Asian,Female,8,8,1
62,Asian,Male,5,59,0
26,Black,Female,10,51,1
42,Black,Male,1,26,0
39,Asian,Male,2,6,0
27,Black,Female,4,39,1
58,White,Male,6,8,1
63,Black,Female,4,59,0
65,Other,Female,9,54,1
45,Asian,Female,1,49,0
27,Hispanic,Female,7,8,1
20,Hispanic,Male,7,27,0
59,Black,Male,10,9,1
47,White,Male,6,41,1
22,Hispanic,Female,9,54,1
21,White,Female,9,25,1
31,White,Female,10,43,1
42,White,Female,3,10,0
26,Hispanic,Female,9,34,1
21,White,Female,6,52,0
64,White,Male,7,31,1
40,Asian,Female,2,35,1
21,Other,Male,3,34,0
43,White,Female,6,49,1
56,White,Female,1,36,1
62,Black,Female,7,35,1
42,White,Male,1,58,0
56,Hispanic,Male,7,34,1
52,Other,Male,5,24,0
42,Black,Male,4,40,0
20,Black,Female,1,1,0
43,White,Female,7,39,1
39,Hispanic,Male,8,1,1
17,Asian,Male,1,9,0
43,Black,Male,10,53,1
46,White,Female,8,54,0
30,Other,Male,4,14,1
16,White,Male,8,12,1
48,Black,Male,10,35,1
19,Black,Female,6,3,1
20,White,Male,2,22,0
39,Other,Male,10,48,1
20,Asian,Male,2,54,0
25,White,Male,9,48,1
48,White,Female,8,60,1
20,Hispanic,Female,3,36,0
29,White,Male,10,1,1
20,White,Male,4,44,0
58,Black,Male,5,55,0
40,White,Female,3,53,1
44,Black,Female,10,17,1
47,Black,Male,3,51,0
60,Black,Male,2,34,1
60,Black,Female,1,49,0
58,White,Female,2,28,0
47,Other,Female,10,5,1
51,Black,Female,5,6,0
42,Black,Female,8,47,1
65,Black,Male,1,5,0
22,Asian,Female,7,5,1
28,Black,Male,10,29,1
22,Black,Male,10,46,1
44,White,Female,6,40,1
40,White,Male,3,37,0
22,Other,Female,6,52,0
33,White,Male,9,2,1
51,White,Female,5,23,1
36,Asian,Female,2,36,0
57,Other,Male,1,2,0
40,Other,Female,3,58,1
60,White,Male,1,34,0
65,Black,Male,7,54,1
42,Black,Female,6,39,1
54,White,Female,6,29,1
62,Black,Female,10,12,1
25,Black,Female,2,16,0
35,Hispanic,Male,1,12,0
16,White,Female,7,30,1
33,White,Female,1,17,0
24,White,Female,5,29,1
52,White,Female,5,56,0
22,Black,Female,1,14,1
61,White,Male,3,54,0
36,White,Male,8,10,1
20,Hispanic,Male,7,35,1
23,White,Female,9,14,1
41,Hispanic,Male,7,29,0
28,White,Female,7,36,0
38,Other,Male,2,3,0
26,Black,Female,4,26,1
17,Black,Female,7,42,1
31,White,Female,6,23,1
21,White,Female,6,42,1
54,Hispanic,Female,6,55,1
57,Hispanic,Male,2,35,0
51,Hispanic,Male,3,2,0
63,White,Male,3,48,0
48,Black,Male,1,44,0
44,Hispanic,Male,9,27,1
50,Hispanic,Female,5,49,0
28,Asian,Male,6,10,1
20,Asian,Male,9,60,0
64,White,Male,2,1,0
32,White,Male,9,44,0
37,Black,Female,5,13,1
22,White,Female,5,10,1
22,White,Female,8,43,0
41,Black,Female,1,51,0
55,White,Male,7,29,1
28,White,Male,7,34,1
50,Black,Male,4,3,1
65,Black,Male,7,43,1
50,White,Male,6,55,0
49,Hispanic,Male,10,29,1
35,White,Female,3,18,0
20,Hispanic,Female,1,57,0
30,Other,Female,8,47,1
16,Black,Female,4,15,1
27,White,Male,10,38,1
57,Hispanic,Female,4,49,0
46,Asian,Female,7,2,1
32,Other,Female,2,52,0
31,White,Male,3,44,0
48,Hispanic,Male,7,47,0
52,Other,Male,7,24,1
23,White,Male,6,26,1
61,White,Male,10,9,1
55,Hispanic,Female,3,52,0
58,White,Female,8,2,1
31,Black,Female,5,41,0
17,Asian,Male,10,28,0
23,Black,Female,4,4,1
48,Black,Male,5,59,0
40,White,Female,1,51,0
18,Hispanic,Female,1,25,1
30,Hispanic,Male,6,34,0
30,Black,Female,2,54,0
33,Asian,Male,3,30,0
30,Asian,Male,6,43,0
58,Black,Female,9,27,1
43,Hispanic,Male,7,47,1
64,Hispanic,Male,7,25,1
18,Black,Male,9,23,1
28,Black,Male,6,45,1
27,Black,Female,4,4,1
43,Hispanic,Male,4,52,0
62,White,Female,5,54,0
52,Asian,Female,7,21,1
17,White,Female,2,57,0
38,White,Male,4,37,0
33,White,Male,7,1,1
29,Hispanic,Female,8,3,1
40,Hispanic,Female,4,60,0
43,Hispanic,Female,7,32,0
21,Black,Female,2,46,1
63,Asian,Male,7,9,1
30,Black,Female,4,8,1
63,Hispanic,Male,6,11,0
47,White,Female,2,28,0
20,White,Female,6,46,1
32,White,Female,9,49,1
33,Black,Female,10,36,0
43,Hispanic,Male,6,18,1
49,Hispanic,Male,4,25,0
63,Black,Female,2,1,0
52,Black,Female,3,34,0
20,Black,Male,10,35,1
34,White,Female,6,54,1
49,Asian,Female,6,8,1
19,Black,Female,4,36,0
17,Hispanic,Male,9,5,1
40,Hispanic,Male,1,50,0
35,Hispanic,Male,9,30,1
34,Asian,Female,1,27,0
51,Hispanic,Female,2,10,1
60,Asian,Male,7,50,0
63,Black,Female,3,10,1
46,White,Male,10,41,1
39,Hispanic,Female,1,18,0
36,Asian,Male,7,51,0
47,Black,Male,9,33,1
19,Asian,Male,8,28,1
40,White,Female,6,47,1
62,White,Male,6,14,0
21,Hispanic,Male,3,25,1
16,Asian,Male,4,6,0
20,Black,Female,2,44,0
26,Black,Male,3,16,1
43,White,Female,6,2,0
50,White,Male,6,39,0
59,Hispanic,Male,6,28,1
53,White,Female,10,31,0
28,Black,Female,2,17,1
27,Hispanic,Female,10,3,1
53,Hispanic,Female,2,49,0
29,Asian,Female,2,5,0
47,White,Male,3,35,0
41,Asian,Female,2,9,0
32,Other,Female,9,29,0
57,White,Female,6,46,1
48,White,Male,2,59,0
21,Hispanic,Female,9,55,1
19,White,Female,3,20,0
59,White,Female,5,59,0
28,White,Male,6,42,0
29,White,Female,8,12,1
35,Asian,Female,5,19,0
38,Asian,Male,2,2,0
48,White,Female,5,44,0
53,Black,Female,4,25,0
17,White,Female,8,22,1
35,Black,Female,3,35,0
18,White,Female,9,21,1
65,Hispanic,Female,9,33,0
62,White,Male,3,13,1
58,White,Male,10,25,1
42,Asian,Male,3,26,0
33,Hispanic,Male,2,13,1
60,Black,Male,7,18,0
40,White,Male,7,19,1
65,Asian,Female,10,37,1
34,Hispanic,Female,10,13,0
24,Black,Male,6,28,0
33,Black,Female,2,47,0
34,Black,Female,8,41,1
20,Black,Female,6,49,1
65,Hispanic,Female,1,17,1
52,White,Male,7,8,1
16,Black,Female,9,41,0
53,White,Female,9,49,1
65,Asian,Male,7,43,0
37,Black,Female,6,60,0
65,Asian,Female,3,58,0
35,White,Female,1,43,0
53,Hispanic,Female,7,58,0
24,Black,Female,4,25,1
35,Black,Female,3,49,0
55,Black,Female,10,20,1
49,Hispanic,Male,7,20,1
65,Black,Male,10,55,1
17,Black,Female,9,49,1
35,Hispanic,Male,2,60,0
33,White,Male,5,33,1
17,White,Female,1,50,0
17,White,Female,4,6,0
32,Hispanic,Male,6,55,1
37,White,Male,8,5,1
38,Asian,Female,10,53,1
50,Black,Female,6,45,1
33,White,Female,3,16,0
16,Black,Male,6,10,1
50,Asian,Male,1,3,0
60,White,Male,2,6,1
16,Asian,Male,2,56,0
20,Black,Male,10,31,1
27,Other,Male,1,38,0
27,White,Male,3,42,1
29,White,Male,6,36,1
35,White,Male,1,20,0
33,White,Female,8,10,1
21,Asian,Female,3,11,0
26,White,Female,7,5,1
53,Hispanic,Female,2,21,0
60,Black,Female,8,12,1
49,White,Female,3,13,0
64,White,Female,9,13,1
45,Asian,Female,1,12,0
37,Asian,Male,6,56,0
37,White,Male,4,36,0
52,White,Female,8,5,1
45,Hispanic,Male,2,47,1
47,White,Female,9,46,0
34,White,Female,4,54,1
52,Black,Female,4,22,0
49,Other,Female,2,60,1
45,Black,Female,8,18,1
60,Black,Female,2,4,0
39,Black,Male,6,39,0
54,Black,Female,6,36,1
33,White,Male,5,39,1
34,Black,Male,8,55,1
39,Hispanic,Male,9,27,1
60,White,Male,2,17,1
17,Other,Male,5,60,1
31,Black,Male,10,35,0
53,Hispanic,Female,9,50,1
49,Asian,Male,5,18,0
25,White,Female,3,3,0
52,Hispanic,Female,1,17,0
16,Hispanic,Male,8,5,1
36,White,Female,3,5,1
46,Black,Female,2,46,0
59,Asian,Female,10,56,1
59,Black,Male,10,43,1
64,White,Female,6,42,0
22,White,Male,5,48,0
22,Black,Female,8,37,1
17,Asian,Male,3,47,0
18,White,Female,10,51,1
32,Black,Female,1,13,0
30,Asian,Male,1,14,0
45,Other,Male,5,23,0
17,Black,Male,4,54,1
43,Other,Male,3,34,0
65,Asian,Male,8,12,1
57,White,Female,3,58,0
29,Black,Female,9,24,1
50,Black,Female,5,45,0
23,Asian,Male,4,14,1
54,Asian,Male,2,42,0
45,White,Female,8,1,1
32,White,Female,2,42,0
63,White,Female,7,24,1
33,Hispanic,Male,1,3,0
59,Black,Female,2,16,1
53,Asian,Female,10,1,0
59,Black,Male,4,34,0
20,White,Male,3,21,1
25,White,Male,6,42,1
56,Black,Male,10,9,1
29,White,Female,3,36,0
52,Hispanic,Female,7,30,1
20,Other,Female,4,55,1
46,Asian,Female,5,57,1
50,Black,Male,8,18,1
28,Black,Male,2,35,0
33,Asian,Female,7,44,1
47,Asian,Male,2,43,0
49,Black,Female,10,31,0
42,White,Male,3,9,0
17,Hispanic,Female,10,15,1
35,White,Female,2,49,1
53,White,Male,1,6,1
29,White,Female,10,56,0
22,Hispanic,Male,5,54,0
43,White,Male,6,25,1
65,White,Male,4,10,1
60,Asian,Male,10,20,1
29,White,Male,2,41,0
27,White,Male,2,12,0
40,White,Male,10,51,1
44,Black,Female,2,10,0
57,White,Male,3,24,0
23,White,Male,10,60,1
47,White,Male,2,46,0
18,White,Male,7,42,0
20,Asian,Female,5,32,1
19,White,Male,3,48,1
62,White,Female,4,3,1
64,White,Male,10,55,1
52,Black,Male,10,17,1
37,Hispanic,Male,6,9,0
53,Hispanic,Male,1,28,0
45,Asian,Female,2,15,0
41,Hispanic,Female,9,44,1
31,Hispanic,Female,3,46,0
24,Black,Female,2,5,1
17,Black,Female,3,50,0
48,White,Female,7,46,1
61,Hispanic,Female,3,30,0
31,Asian,Female,6,31,1
18,White,Female,6,26,1
57,Hispanic,Male,5,55,0
26,Hispanic,Female,9,59,0
32,Asian,Male,9,47,1
40,Hispanic,Female,10,29,0
49,White,Male,6,55,0
47,Black,Female,3,14,0
43,White,Male,6,54,0
36,Asian,Male,3,60,0
23,White,Female,8,53,1
65,White,Female,3,13,1
50,Hispanic,Male,9,10,1
22,White,Female,8,22,1
64,Hispanic,Male,4,58,0
61,Black,Female,5,55,0
18,Hispanic,Male,6,40,1
41,Hispanic,Male,10,46,1
45,Other,Female,3,53,0
36,Hispanic,Male,5,37,0
48,White,Female,4,37,1
32,Black,Female,10,52,0
57,Hispanic,Male,8,38,1
25,White,Female,2,32,1
31,White,Female,9,46,1
44,White,Male,4,19,0
57,Black,Female,4,60,0
29,White,Male,8,37,1
53,White,Male,6,27,0
18,White,Male,3,48,0
25,Hispanic,Male,10,30,1
60,Black,Male,4,10,0
53,White,Male,7,19,0
20,Hispanic,Male,3,5,1
38,Asian,Male,4,18,1
17,White,Female,5,45,0
26,Hispanic,Male,10,8,1
16,Black,Female,10,30,1
28,White,Female,6,47,1
20,White,Female,9,25,1
32,White,Female,8,3,1
63,Black,Male,8,49,1
52,Black,Male,5,33,0
50,White,Female,1,52,0
23,White,Male,6,17,1
46,White,Male,7,58,1
48,Black,Male,9,55,1
29,White,Male,5,49,0
56,White,Female,10,60,1
51,Hispanic,Male,8,23,1
41,Asian,Female,7,55,1
60,Black,Male,10,3,1
61,Black,Female,7,29,0
20,White,Male,7,49,1
51,Black,Male,4,47,0
58,White,Female,5,59,0
41,Black,Female,8,12,1
35,Hispanic,Male,3,39,0
64,White,Female,5,21,0
17,White,Female,5,20,0
43,White,Male,4,24,0
32,White,Male,1,25,0
23,Black,Female,1,7,0
51,Black,Male,8,53,1
26,White,Female,2,12,1
45,Hispanic,Male,4,52,0
57,Hispanic,Female,5,17,0
44,White,Male,6,53,0
58,Hispanic,Male,8,25,1
17,Hispanic,Female,2,34,0
