Age,Race,Gender,Num_Prior_Offenses,Months_Since_Last_Offense,Reoffend
47,Black,0,7,54,0
46,White,1,0,6,0
33,White,1,3,45,0
58,Black,1,6,40,0
22,Hispanic,1,8,23,1
56,White,1,0,53,0
16,Asian,0,7,58,1
29,Asian,0,1,34,0
47,Other,0,3,42,0
21,Hispanic,1,3,38,0
54,Asian,0,7,16,0
25,Black,0,10,10,1
22,White,1,1,47,0
41,Black,0,6,21,0
49,Asian,1,2,52,0
45,Hispanic,1,8,10,1
51,Asian,0,4,11,0
36,White,0,7,21,0
32,Black,1,4,25,0
48,White,1,0,60,0
25,White,0,8,34,0
62,White,0,9,54,0
57,White,0,10,31,0
27,Hispanic,0,6,27,0
31,White,0,3,25,0
56,White,1,6,60,0
47,Other,1,4,42,0
30,White,0,9,32,0
42,White,0,8,53,0
43,White,0,1,44,0
32,White,0,3,11,0
61,White,0,5,54,0
65,White,1,10,47,1
17,Black,1,4,26,0
51,White,0,0,60,0
65,White,0,8,36,0
22,Hispanic,0,8,37,0
28,Black,1,2,56,0
30,Hispanic,1,3,60,0
40,Black,1,3,33,0
38,White,0,9,33,0
37,Asian,0,7,42,0
41,White,1,5,36,0
48,White,1,1,13,0
26,Asian,0,3,14,0
25,Black,1,0,58,0
40,Asian,1,2,51,0
52,Hispanic,1,3,37,0
63,White,0,7,43,0
58,Black,0,2,58,0
53,Black,1,4,40,0
56,Other,1,0,1,0
60,Hispanic,0,3,5,0
39,Hispanic,0,1,30,0
55,White,1,3,53,0
61,Asian,1,4,18,0
48,White,1,2,45,0
32,White,0,5,37,0
39,Hispanic,1,1,56,0
52,White,1,4,58,0
17,Other,1,3,39,0
47,White,1,4,12,0
39,Hispanic,1,8,34,0
24,White,0,5,45,0
19,White,1,6,14,0
32,White,1,10,38,1
32,Black,0,7,16,1
65,White,0,8,42,0
63,Asian,1,4,59,0
45,White,1,7,11,0
55,White,1,1,33,0
26,White,0,9,15,1
36,Black,0,8,48,0
36,Hispanic,0,1,42,0
33,Hispanic,0,4,10,1
44,White,1,5,3,0
39,Black,0,3,11,0
25,Asian,1,7,11,0
60,White,0,9,16,0
32,Black,1,2,38,0
33,Black,1,10,30,0
57,White,1,4,41,0
63,White,0,1,1,0
35,White,1,2,60,0
52,Black,1,7,38,0
60,White,1,10,50,0
33,White,0,4,57,0
32,White,1,2,45,0
24,White,0,4,34,0
29,White,1,8,60,0
64,Hispanic,0,2,19,0
44,White,1,9,60,1
46,Asian,1,6,34,0
19,White,1,7,59,0
33,Asian,1,4,36,0
35,Black,0,2,4,0
62,White,1,10,10,0
58,Hispanic,1,5,17,0
59,Black,1,2,56,0
24,Hispanic,0,8,16,1
28,Black,0,1,21,0
30,Other,0,2,28,0
42,Asian,1,6,8,0
30,Other,0,9,29,0
43,Black,0,7,6,0
52,Black,0,4,30,0
34,Asian,1,4,2,1
41,Hispanic,0,4,55,0
41,Other,1,3,58,0
40,White,0,8,47,0
41,Asian,0,5,31,0
41,White,1,7,25,0
61,Black,1,7,23,1
43,White,1,4,43,0
64,White,0,8,21,1
33,Hispanic,1,1,16,0
47,White,1,7,4,0
18,Black,0,2,43,0
17,Black,1,6,46,1
48,White,1,8,8,0
57,White,0,10,6,0
34,Black,0,4,53,1
32,White,0,10,55,0
59,Hispanic,1,7,27,0
48,Other,0,3,51,0
27,White,1,0,57,0
64,White,0,0,36,0
18,Black,0,5,60,0
58,Asian,0,7,36,0
64,White,1,9,24,0
41,White,1,1,6,0
50,Black,1,10,43,1
23,Other,1,3,33,0
51,White,1,2,2,1
22,Black,0,8,41,1
61,Other,0,2,16,0
61,Asian,0,10,38,0
51,Asian,0,7,55,1
31,Black,1,6,59,1
39,Other,1,0,9,0
16,Asian,1,7,51,0
64,Hispanic,0,8,5,0
40,Asian,0,7,53,0
25,Asian,1,9,10,1
31,White,0,9,30,1
31,White,0,0,7,0
23,Asian,1,10,29,1
44,White,0,10,2,0
54,Black,1,6,20,0
43,White,0,8,59,0
21,Hispanic,1,4,4,1
31,White,0,1,28,0
35,Hispanic,1,7,8,1
31,Black,1,8,58,0
22,White,0,6,35,0
56,Black,0,4,2,0
29,White,1,7,41,0
58,White,1,5,28,0
41,White,1,3,11,0
41,White,1,0,36,0
29,Other,1,5,9,1
22,White,0,7,38,0
48,Asian,0,2,1,0
41,White,0,6,27,1
60,Black,0,6,3,0
35,White,0,8,39,0
18,Asian,1,0,9,0
19,Asian,0,4,40,0
41,Asian,0,7,28,0
26,White,1,2,21,0
17,Asian,1,4,28,0
29,White,0,0,45,0
59,White,0,8,24,1
45,Black,1,3,18,0
64,Black,0,4,51,0
27,Black,1,2,56,0
41,Asian,0,1,9,0
59,White,0,6,26,0
48,White,0,10,24,0
28,White,0,4,52,0
29,Asian,1,10,6,0
39,Black,1,9,59,1
49,White,0,2,53,0
59,Asian,0,1,12,0
41,Black,0,9,36,0
36,Black,0,5,9,0
43,Black,1,9,10,0
63,Black,1,5,3,0
51,Asian,0,2,49,0
55,White,1,8,29,0
17,White,1,0,7,0
57,White,0,2,26,0
24,Black,0,0,8,0
38,Hispanic,0,6,43,0
30,Black,1,1,13,0
28,White,1,10,35,1
38,Asian,1,10,19,0
32,Hispanic,1,3,46,0
63,Hispanic,0,3,22,0
17,Black,0,7,16,0
35,Hispanic,0,10,15,0
35,White,1,3,2,0
61,White,0,2,38,0
18,White,0,9,21,0
27,Asian,1,2,30,0
55,White,0,4,7,1
17,Black,1,5,31,0
51,Black,1,6,41,0
29,White,0,4,41,0
31,Hispanic,0,6,49,0
34,White,1,3,55,0
49,White,0,4,35,0
59,Asian,0,5,4,0
61,White,1,8,34,0
21,Asian,0,5,1,0
28,Hispanic,1,9,10,0
51,Hispanic,1,10,30,0
37,Hispanic,1,0,32,0
33,White,1,10,3,0
27,Black,0,6,10,0
45,White,0,10,9,0
55,White,0,10,17,1
22,White,1,2,47,0
47,White,0,5,3,0
63,Hispanic,1,1,27,0
34,White,1,6,53,0
21,Black,0,0,35,0
35,Black,0,1,4,0
42,Black,1,8,4,0
58,Other,1,8,49,0
52,White,1,6,32,0
63,Black,1,1,38,0
22,Black,0,4,11,0
20,White,0,3,44,0
26,Black,0,1,55,1
30,Hispanic,1,1,60,0
18,White,1,9,39,0
20,White,0,7,45,0
38,White,0,4,6,0
52,Asian,0,7,55,1
24,Asian,1,1,35,0
30,Black,1,1,53,0
18,Black,1,10,46,0
44,Hispanic,0,10,32,1
21,Asian,0,2,46,0
32,Hispanic,0,10,23,0
41,Hispanic,0,9,42,1
36,Black,0,7,37,0
23,Black,0,7,26,1
36,Hispanic,1,2,34,0
26,Hispanic,0,0,38,0
53,White,0,6,55,0
23,White,1,3,11,0
57,Other,1,2,50,0
39,White,1,4,58,0
50,Hispanic,1,5,56,1
29,White,1,0,21,0
29,White,1,8,43,1
25,White,0,5,24,0
27,White,0,2,15,0
53,White,0,0,3,0
59,Black,0,8,2,1
61,Asian,1,1,7,0
49,Other,1,9,5,0
56,Black,0,5,53,0
25,Black,1,5,45,1
32,Black,1,2,40,0
32,Black,0,10,29,0
18,Black,0,5,41,0
46,White,0,1,32,0
16,White,0,7,30,0
27,White,0,0,8,0
54,White,0,5,32,0
19,Asian,0,0,42,0
57,White,0,8,2,0
28,Hispanic,1,8,10,0
49,Hispanic,0,5,43,0
57,Other,1,5,55,0
36,Hispanic,0,8,43,0
37,White,1,4,37,0
19,Black,0,8,46,0
33,White,0,4,55,1
20,Hispanic,0,3,3,0
34,Hispanic,0,1,52,0
17,Hispanic,0,1,23,0
27,Black,1,0,34,0
32,Asian,0,9,18,0
25,White,0,2,33,0
49,White,0,0,33,0
21,Asian,1,5,60,0
23,Black,1,10,17,1
26,Other,1,6,6,0
27,White,1,8,13,1
24,Hispanic,1,6,21,0
17,Black,1,3,31,1
23,Hispanic,0,3,58,0
26,Hispanic,0,7,56,0
51,Hispanic,0,3,21,0
25,White,1,0,33,0
36,Hispanic,0,8,28,0
35,White,0,2,56,0
63,White,1,0,6,0
23,Black,0,8,8,1
51,Hispanic,0,10,13,1
44,Black,0,10,34,1
57,Hispanic,1,9,58,0
27,Asian,1,9,40,0
29,White,0,4,22,1
63,Hispanic,0,8,1,0
65,White,1,2,13,0
36,Hispanic,1,5,1,0
37,White,1,10,10,1
36,Black,1,10,60,1
59,Black,0,6,5,0
65,White,1,4,55,0
45,White,0,7,20,0
54,White,1,9,13,0
35,White,0,5,58,1
39,White,1,5,37,0
38,Black,1,6,10,0
22,Asian,1,7,3,1
24,Black,0,1,34,0
16,Hispanic,0,6,34,0
41,Black,0,8,30,0
53,Asian,0,0,37,0
53,Asian,1,0,4,0
59,Black,1,6,34,0
37,Asian,1,4,32,0
59,White,0,0,21,0
25,Hispanic,1,0,58,0
21,Asian,1,1,41,0
32,White,1,10,24,1
65,Asian,0,9,9,0
53,White,0,8,41,0
39,White,1,2,24,0
25,White,0,8,25,1
23,Asian,0,5,36,0
36,Asian,1,9,8,0
21,Hispanic,1,5,50,0
36,White,0,6,41,0
54,Black,0,9,29,0
39,Asian,1,10,25,1
48,White,1,7,59,0
33,Black,1,10,35,1
43,White,1,2,38,0
47,White,1,7,28,0
27,Black,1,5,55,0
63,Asian,1,5,19,0
57,White,0,10,32,0
42,White,0,2,37,0
25,White,1,5,49,0
61,White,0,10,59,0
57,White,0,7,51,0
47,White,1,6,28,0
57,Asian,1,9,56,1
41,Black,1,9,35,1
40,Asian,0,6,8,0
26,Asian,1,2,41,0
38,White,1,9,54,0
49,White,0,2,23,0
55,Hispanic,1,4,54,0
38,White,0,4,40,0
44,White,0,8,46,0
46,White,1,8,23,0
22,Black,1,9,32,0
55,Black,1,4,10,0
48,Other,0,4,17,0
36,Hispanic,1,5,35,0
17,Black,0,7,35,1
33,White,1,5,3,1
62,White,1,10,36,0
48,White,1,5,29,0
52,White,1,8,49,0
49,White,0,0,46,0
35,White,1,3,27,0
50,White,1,9,31,0
65,White,1,9,34,0
33,Other,1,1,12,0
61,Black,0,8,37,0
39,Other,0,2,59,0
23,White,1,9,54,0
45,Black,0,10,25,0
59,White,1,1,2,0
25,White,0,7,30,0
38,White,1,3,44,0
64,Hispanic,0,10,9,0
26,Other,0,1,23,0
17,White,0,3,9,0
41,White,0,6,20,0
51,Black,0,6,55,0
48,White,1,0,1,0
62,White,0,0,56,0
28,White,1,2,39,0
55,Black,1,1,23,0
40,White,1,2,18,0
19,White,1,3,42,0
57,White,1,6,32,0
34,Black,1,1,47,0
33,Other,1,6,9,1
52,White,1,4,11,0
45,Hispanic,1,7,56,0
34,Hispanic,1,7,1,1
38,Other,1,4,11,0
31,Asian,0,9,33,0
16,Asian,1,7,30,1
27,Hispanic,1,8,5,0
39,White,1,6,50,0
49,Black,0,5,1,0
23,Other,0,6,10,0
33,Asian,1,6,60,0
63,Other,0,2,13,0
20,Asian,0,5,27,0
41,Hispanic,1,5,8,0
45,Asian,1,10,28,0
28,Asian,0,8,45,1
34,Black,0,0,52,0
44,Hispanic,1,6,2,0
18,Hispanic,1,0,53,0
41,Hispanic,1,9,12,0
55,Asian,1,3,27,0
27,White,1,6,13,1
17,White,1,5,60,0
26,Hispanic,0,5,22,0
59,Black,1,4,40,0
43,White,1,10,15,0
33,White,0,6,31,0
28,Hispanic,1,8,7,1
52,Hispanic,1,5,39,0
37,Hispanic,0,9,49,0
27,Black,0,6,51,0
17,White,1,8,35,0
52,White,0,6,7,0
22,White,1,5,12,0
41,Hispanic,1,2,14,0
41,White,0,0,34,0
39,Black,1,9,58,0
27,Black,1,8,39,0
31,Black,1,6,48,1
38,Hispanic,1,2,9,0
55,White,0,9,33,0
24,Asian,0,8,12,1
47,White,1,2,34,0
30,White,1,2,27,0
52,Black,1,6,22,0
28,White,1,1,18,0
20,Asian,1,9,46,0
26,Black,0,6,44,1
25,White,0,6,18,0
28,White,0,0,37,0
56,Black,1,9,7,0
61,Hispanic,1,10,4,0
65,Black,1,1,45,0
30,Black,0,4,16,0
57,Asian,1,3,22,0
22,Black,0,2,60,0
55,White,1,9,48,0
43,Black,1,10,51,0
47,Black,1,7,36,1
50,Asian,1,6,20,0
30,Black,0,8,31,0
63,Other,1,2,52,0
51,White,1,9,60,0
36,Other,0,0,33,0
21,Black,0,8,13,1
16,Asian,0,8,52,1
19,White,1,0,20,0
26,White,1,7,54,0
59,Asian,1,9,41,0
41,Asian,1,0,42,0
52,White,0,5,38,0
38,Black,0,8,22,0
44,White,0,2,39,0
36,Other,0,5,23,0
63,Hispanic,0,2,48,0
60,White,1,10,49,0
60,Hispanic,1,4,56,0
64,Hispanic,1,10,33,0
42,White,0,6,41,0
54,Asian,0,10,30,0
55,Black,1,9,14,0
28,Asian,1,3,47,0
38,White,1,3,36,0
31,White,1,6,57,0
45,Black,1,4,8,0
19,White,1,0,57,0
55,Hispanic,0,10,47,0
31,White,1,9,22,0
46,Black,0,1,57,1
57,Hispanic,1,5,4,0
40,Black,0,8,51,0
59,Black,0,6,35,0
27,Other,0,3,8,0
41,Hispanic,1,1,34,0
52,White,1,3,60,0
63,Black,1,4,22,0
48,Other,1,1,25,0
43,White,0,0,25,0
24,White,1,3,40,0
27,White,1,10,40,1
20,White,1,5,17,0
43,Asian,0,0,16,0
50,Asian,0,0,48,0
20,Other,1,8,48,1
49,Asian,1,4,59,0
61,White,1,1,39,0
49,White,1,10,15,1
28,Other,0,1,17,1
54,White,1,3,57,0
57,White,1,10,35,0
60,Hispanic,0,1,33,0
63,Black,1,3,40,0
29,White,1,10,39,0
26,Hispanic,1,5,18,0
57,Other,0,6,30,0
53,White,0,5,23,0
19,Hispanic,1,3,37,0
48,White,1,9,47,1
22,Black,0,2,7,0
56,Hispanic,0,3,10,0
23,Other,0,4,16,0
52,White,1,3,28,0
25,White,0,2,23,0
58,White,0,0,34,0
30,Black,0,2,18,0
53,White,1,10,47,0
30,Black,0,4,23,0
20,White,1,5,51,0
44,Black,1,3,20,0
34,White,1,0,31,0
25,Hispanic,1,9,14,1
27,White,0,6,23,0
19,White,1,8,2,1
46,Hispanic,1,5,29,0
33,Asian,1,5,50,0
31,White,0,8,9,1
55,White,0,3,59,1
51,Asian,0,4,33,0
40,White,0,4,48,0
38,Asian,1,4,44,0
27,Black,1,7,12,0
49,White,1,10,19,1
51,Black,0,0,42,0
52,Asian,0,9,20,0
18,Hispanic,0,10,37,0
24,White,1,9,31,1
33,Black,1,10,35,0
58,White,1,2,41,0
50,Black,0,7,21,1
49,Hispanic,0,10,55,0
56,White,1,8,47,0
29,Hispanic,0,1,46,0
19,Black,1,3,43,0
44,Hispanic,1,7,13,0
56,Asian,0,4,39,1
60,White,1,0,27,0
65,White,1,5,25,0
30,White,1,8,2,1
43,White,1,8,35,0
57,Black,1,10,52,0
31,Black,0,0,8,1
27,Other,1,3,33,0
20,Black,0,0,25,0
49,Asian,1,6,21,0
57,Hispanic,0,2,36,0
16,Hispanic,0,1,13,0
54,White,0,7,56,0
47,Black,1,8,46,1
41,White,0,6,9,1
32,White,1,5,35,0
63,White,1,9,46,0
42,Hispanic,0,10,36,1
39,Black,0,5,49,0
50,Black,1,8,47,1
61,Other,1,4,44,0
57,White,1,4,46,0
54,Black,0,1,51,0
41,Asian,1,5,10,0
64,White,1,5,5,0
53,Black,1,5,31,0
38,White,1,3,24,0
37,Hispanic,1,10,32,1
19,White,1,6,49,0
64,White,1,8,49,0
24,Black,1,0,3,0
19,White,1,2,16,0
22,White,1,9,57,0
38,Black,1,8,41,1
17,White,1,4,49,0
64,Black,0,5,20,0
39,Black,1,7,44,1
55,Black,1,8,24,0
46,Asian,1,7,34,0
62,White,1,2,52,0
46,White,1,9,48,0
62,Asian,0,0,23,0
55,Hispanic,1,10,55,0
63,White,0,4,53,0
58,Black,1,6,55,0
49,Black,0,1,38,0
39,Black,0,0,2,0
64,Asian,1,3,41,0
41,White,0,2,5,0
31,Asian,0,3,18,0
62,White,1,0,54,0
28,Black,0,1,58,0
30,Hispanic,0,0,53,0
42,Black,0,2,50,0
19,White,1,3,29,0
31,Other,1,0,10,0
45,Hispanic,1,5,42,0
59,Asian,1,1,55,0
45,Black,0,9,42,0
51,White,1,10,50,0
18,Hispanic,0,4,16,0
37,Black,1,7,23,0
64,Hispanic,1,3,30,0
37,White,0,4,6,0
65,White,0,8,44,0
65,Other,1,1,60,0
64,Black,1,1,36,0
27,White,1,5,20,0
36,White,1,5,16,0
19,Black,1,2,28,0
46,White,0,8,54,0
59,Black,1,0,57,0
46,Black,0,2,26,0
38,Asian,1,7,22,0
35,White,1,7,54,0
30,Other,0,3,11,0
38,White,1,7,1,0
43,Black,0,10,5,1
31,White,0,9,49,0
52,Asian,1,7,43,0
36,Other,0,0,46,0
30,Hispanic,1,2,41,0
32,Black,1,0,42,0
65,Black,1,1,36,0
52,Hispanic,1,3,2,0
28,Hispanic,1,2,57,0
34,Other,1,10,6,0
45,White,1,5,27,0
60,Other,0,4,26,0
33,White,1,4,35,0
29,White,0,9,13,1
51,White,1,6,12,0
51,White,1,6,18,0
35,Asian,0,8,38,0
34,Hispanic,0,7,42,0
60,Asian,0,2,6,0
59,Black,0,1,28,0
22,Black,1,0,28,0
59,Asian,1,9,25,0
19,White,0,5,5,1
49,Hispanic,1,3,59,0
17,Asian,0,2,15,0
20,Asian,0,10,47,1
25,Black,0,10,44,0
47,Hispanic,0,1,9,0
57,White,0,1,45,0
56,White,1,10,48,0
28,Asian,0,3,53,0
54,Black,0,0,2,0
20,Hispanic,1,5,49,0
25,White,0,9,9,0
25,White,0,10,26,0
53,Hispanic,1,4,23,0
42,Black,1,9,51,1
36,Black,1,8,28,0
23,White,1,1,6,0
16,White,1,8,58,0
43,Asian,0,8,4,0
64,White,0,9,30,0
54,Hispanic,0,8,57,0
29,Asian,1,9,47,1
36,White,1,9,18,1
45,Asian,1,3,30,0
36,Black,1,4,27,0
64,White,1,7,44,0
24,White,1,7,31,0
32,Black,0,0,44,0
20,Asian,1,9,52,1
46,Black,0,0,49,0
55,Black,0,9,39,0
53,Asian,0,5,30,0
58,Asian,1,6,52,0
34,Black,1,1,37,0
51,Asian,1,1,12,0
65,White,1,4,17,0
48,Hispanic,1,8,34,0
28,Black,0,4,28,0
29,Hispanic,0,7,4,0
48,Black,1,7,34,1
44,White,0,4,46,0
58,Black,0,7,14,0
64,White,1,7,13,0
51,Asian,0,4,49,0
59,Black,0,4,58,0
25,Hispanic,1,3,49,0
46,Asian,0,0,54,0
21,Asian,1,8,50,1
16,White,1,1,3,0
22,Other,1,0,21,0
42,Hispanic,0,5,16,0
36,Asian,0,4,51,0
43,White,0,10,38,0
31,Black,1,0,55,0
61,White,0,6,26,0
38,Black,0,6,6,0
35,White,1,2,18,0
53,Black,1,7,41,0
40,Black,1,5,50,0
43,White,0,3,6,0
20,Black,1,9,41,0
36,Hispanic,0,9,57,0
33,White,1,9,50,0
62,Asian,1,2,25,0
21,White,1,0,48,0
44,White,1,1,24,0
34,White,0,1,30,0
48,Asian,0,10,23,0
16,Black,0,4,45,1
60,Hispanic,1,3,43,0
18,Black,0,1,8,0
57,White,1,10,58,0
36,Asian,1,8,56,0
50,White,0,6,49,0
56,Asian,1,7,9,0
55,White,1,7,6,0
18,White,0,1,33,0
40,Asian,0,4,33,0
60,Other,1,2,45,0
53,White,0,9,7,0
60,Hispanic,1,8,42,1
35,White,0,8,18,1
59,Hispanic,1,5,6,0
60,Asian,1,3,45,0
49,White,1,7,37,0
36,White,0,4,21,0
63,White,0,2,26,0
38,White,1,10,15,1
21,White,0,7,44,0
28,Black,0,5,54,0
64,Other,0,4,30,0
38,White,1,0,11,0
24,Black,0,2,8,0
32,Black,0,6,5,0
17,Hispanic,0,2,8,0
34,Black,1,0,5,1
34,Black,1,7,10,1
22,Black,1,6,15,0
57,White,0,4,38,0
57,White,1,9,56,0
35,Black,0,4,50,0
24,White,0,5,55,0
32,Black,1,6,3,0
42,White,0,2,41,0
62,Black,1,10,10,1
17,White,0,3,7,0
51,Hispanic,0,0,51,1
34,Hispanic,0,6,24,0
32,White,0,9,26,1
20,White,0,1,34,0
54,Black,1,6,58,1
33,White,1,5,60,0
22,White,1,3,8,0
32,White,1,10,39,1
54,Hispanic,0,1,60,0
51,Hispanic,0,6,5,0
55,Black,1,6,36,0
60,Black,1,4,43,0
19,Hispanic,0,8,26,0
53,Hispanic,1,2,60,0
40,Other,0,8,10,1
20,White,0,4,33,0
45,White,1,1,36,0
27,Asian,0,8,54,0
19,Black,0,0,31,0
39,White,1,0,38,0
44,White,1,6,50,0
24,Hispanic,0,2,25,0
19,Hispanic,1,7,45,1
39,White,0,6,13,0
29,Hispanic,1,10,1,1
20,Black,0,6,36,0
33,Hispanic,0,0,36,0
57,Black,0,0,50,0
34,White,0,1,24,0
27,Black,0,1,27,0
33,Black,0,10,18,1
32,Black,0,4,50,0
45,White,0,8,47,0
39,Other,0,6,50,0
26,White,1,1,15,0
50,White,0,4,17,0
38,Black,1,4,29,0
32,Black,1,7,5,1
16,Black,1,8,11,0
30,Asian,0,7,16,0
47,Black,0,1,52,0
24,Black,1,3,34,0
30,Asian,0,1,17,0
43,White,0,5,33,0
39,Black,0,3,50,0
50,Hispanic,0,6,49,0
37,White,0,1,57,0
42,Black,0,8,31,1
34,Hispanic,1,4,18,0
60,White,1,0,51,0
27,Black,1,10,25,1
35,Other,1,2,5,0
16,White,1,3,30,0
36,White,0,2,45,0
64,Hispanic,0,5,56,0
60,Hispanic,0,5,23,0
16,Black,1,9,38,1
25,Black,1,10,45,1
62,Hispanic,0,6,18,0
47,Asian,1,8,32,0
54,White,0,9,30,0
37,White,0,8,29,0
33,Black,0,6,36,1
63,Hispanic,1,10,9,1
61,Hispanic,1,0,23,0
47,Other,0,2,3,0
42,Hispanic,0,4,22,0
43,Black,1,9,56,1
33,Black,1,10,56,0
54,Asian,1,5,40,0
64,Asian,1,5,45,0
44,Black,0,4,56,1
33,White,0,5,58,0
59,Hispanic,1,8,31,0
23,Black,1,0,22,0
46,White,1,0,11,0
49,Black,1,8,42,0
22,Asian,0,7,43,1
51,White,1,8,3,0
33,Hispanic,1,6,57,0
53,White,0,9,14,0
24,White,1,5,46,0
24,Black,0,8,19,1
61,Asian,0,1,60,0
23,Other,0,3,60,0
50,Hispanic,1,1,31,0
33,Hispanic,0,5,36,0
20,White,1,0,32,1
29,White,1,6,26,0
43,Black,0,6,1,0
45,White,0,6,2,0
19,Hispanic,0,3,6,0
54,Asian,1,7,45,0
35,Other,1,4,14,0
40,White,0,1,28,0
43,Black,1,4,33,0
27,Black,0,9,60,1
17,White,1,8,25,0
58,Black,1,9,40,1
29,Black,1,0,18,0
37,Black,1,10,46,1
46,White,0,1,34,0
38,White,0,9,56,0
63,Black,0,7,12,1
35,White,1,4,27,0
53,White,1,8,24,0
19,White,0,5,33,0
30,White,0,7,53,0
39,White,0,0,15,0
40,White,1,8,43,0
16,Black,0,8,32,0
22,Asian,0,2,50,0
46,Black,0,0,17,0
27,Hispanic,0,7,35,0
57,Black,0,7,47,0
20,Black,0,8,45,1
59,Hispanic,0,5,35,0
65,Black,0,8,13,0
57,Asian,0,9,58,0
53,Black,1,8,9,1
27,Black,0,3,10,0
54,Asian,0,10,1,0
33,White,0,4,59,1
17,White,1,5,34,0
25,White,1,5,57,0
30,White,0,9,46,1
45,White,1,1,37,0
59,Black,1,3,25,0
32,Asian,0,8,22,0
19,Asian,1,6,10,1
22,White,1,8,26,0
56,Other,0,5,19,0
46,Black,0,10,40,0
54,White,1,6,45,0
49,Hispanic,0,8,41,1
21,Asian,0,3,50,0
65,Asian,0,8,57,0
53,White,1,2,4,0
60,Black,0,10,40,0
49,Hispanic,1,7,5,0
59,Black,1,2,29,0
30,Asian,0,2,38,0
29,Black,1,2,52,1
21,Hispanic,0,8,5,0
65,White,0,9,60,0
52,Black,0,2,1,0
65,White,0,5,28,0
47,Asian,0,10,19,0
18,Asian,1,3,36,0
18,White,1,1,1,0
37,Asian,0,2,29,0
37,Black,1,4,51,0
25,White,1,9,36,0
18,Black,1,3,32,0
27,White,1,4,14,0
44,Black,0,10,32,1
63,White,0,0,46,0
32,Asian,0,3,9,0
22,Asian,1,10,19,0
28,Black,1,9,11,0
17,White,0,2,48,0
19,Hispanic,0,1,51,0
25,Asian,1,6,4,0
54,White,0,9,41,0
39,Hispanic,1,8,25,1
32,White,0,0,17,0
21,Black,0,6,47,0
34,Black,1,10,8,1
20,Black,0,0,58,0
47,Hispanic,0,4,45,0
25,Black,0,0,1,0
24,White,0,2,2,0
42,Hispanic,0,7,10,0
28,Hispanic,0,3,27,0
34,Asian,1,0,53,0
36,Black,1,0,27,0
39,White,1,7,13,0
53,Asian,1,7,11,0
19,White,1,3,14,0
39,White,0,3,32,0
50,Black,0,9,16,0
18,White,1,10,60,0
19,White,0,1,29,0
52,Black,0,1,38,0
55,White,0,5,34,0
63,White,0,7,26,1
50,White,0,6,5,1
46,White,1,6,19,0
59,Asian,1,2,39,0
40,Hispanic,0,1,28,0
55,Black,1,9,28,0
28,Black,1,6,17,0
19,White,1,3,37,0
61,White,1,0,44,0
29,White,0,0,19,0
28,Black,1,3,27,0
42,Asian,0,4,50,0
21,Black,1,4,60,0
32,White,1,0,12,0
51,White,0,2,3,0
55,Asian,0,5,58,0
64,White,1,9,4,0
50,Asian,1,6,47,0
32,Black,0,10,47,0
56,Asian,1,0,11,0
17,Hispanic,0,7,34,0
28,Hispanic,0,3,18,0
17,Black,0,8,35,0
43,Black,1,10,18,0
58,White,0,10,46,0
41,Hispanic,0,5,6,0
37,Black,1,0,34,0
62,White,0,1,33,0
58,Black,1,2,8,0
18,White,1,1,42,0
50,Black,0,9,20,0
27,Black,1,6,50,0
39,White,1,0,20,0
20,White,1,8,43,0
35,Hispanic,0,1,18,0
54,Asian,0,3,27,0
54,Hispanic,0,7,48,0
28,White,1,10,5,1
56,Asian,0,2,7,0
60,Black,0,8,22,0
27,White,1,6,34,0
28,White,0,9,43,0
25,White,1,2,13,0
48,White,0,2,52,0
55,Other,1,4,32,0
31,White,1,4,24,0
60,Black,1,9,60,0
50,Black,1,4,16,0
18,White,0,8,14,0
20,Black,1,8,39,1
41,White,1,5,7,0
26,Asian,1,10,44,0
22,White,1,10,12,0
25,Black,1,6,20,0
57,Asian,1,9,33,0
49,Hispanic,0,7,55,0
18,Hispanic,1,8,6,1
23,Black,0,5,40,0
46,White,1,7,27,0
26,Black,1,1,13,0
60,Asian,0,9,5,0
22,Hispanic,1,7,24,0
60,White,1,10,10,0
17,White,0,1,59,0
21,Asian,0,7,46,0
56,Black,0,1,56,0
47,White,0,2,32,0
35,Black,1,6,9,0
49,Black,0,10,49,0
65,Other,0,8,35,0
31,Black,0,2,44,0
40,White,1,4,12,1
27,White,0,8,11,0
22,White,1,6,54,0
54,Black,1,1,36,0
32,Black,1,4,8,0
60,White,1,4,10,0
26,Asian,0,8,14,0
21,Asian,0,1,30,0
38,White,1,0,1,0
42,White,0,3,12,0
61,Other,0,3,5,0
21,White,0,0,14,0
53,Asian,0,9,36,1
17,Black,1,6,60,0
37,Asian,0,1,17,0
35,Asian,0,10,58,0
40,Asian,1,8,22,0
30,Hispanic,0,6,31,0
64,Hispanic,0,6,26,0
44,Black,0,0,13,0
23,White,1,8,3,0
52,White,0,9,43,1
64,Asian,0,8,11,0
48,Asian,1,1,5,0
37,White,0,9,38,0
65,White,1,8,4,0
62,Asian,1,1,32,0
20,White,1,1,10,1
54,Black,0,7,10,1
33,Asian,0,2,44,0
53,Black,0,2,54,0
52,White,0,6,55,0
45,White,0,9,18,1
46,White,1,5,47,0
25,White,1,6,55,0
30,Black,1,5,23,0
57,Black,1,8,18,0
63,White,0,1,35,0
59,White,1,7,3,0
33,White,1,10,1,0
38,Other,0,5,17,0
48,Black,1,3,42,0
